title,videoId,description,channelId,channelTitle,ChannelPublishedAt,videoPublishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,duration,caption,licensedContent,channel_videoCount,channel_subscriberCount,channel_commentCount,channel_ViewCount,country
Tommy Guerrero - Soul Food Taqueria (Full Album),YSykw8vOJ-Y,0:00 Intro Lectric Chile Goat 0:55 Abierto 4:55 Organism 9:02 Thank You MK 12:54 Tatanka 17:04 Interlude Train of Thought 18:24 It Gets Heavy 21:47 Thin ...,UCX_Nbnr0ofx0IcMhwGwjLSw,Nico Vzz,2015-03-22T02:39:48.000Z,2016-01-25T14:59:16.000Z,990251,21249,394,537,0,PT53M52S,0,0,6,3080,0,1428825,Argentina
Action Bronson Presents: Random Moments in Food,1151XIp7K_E,"In between recording some new music and shooting the second season of FTD, and breaking new ground in television with Traveling the Stars: Ancient Aliens ...",UCaLfMkkHhSA_LaCta0BzyhQ,Munchies,2014-03-24T21:21:29.000Z,2016-07-18T11:00:00.000Z,979216,7513,273,999,0,PT8M35S,0,0,695,1806809,0,320078928,United States
Cat want food! Cat don't get food..,hBO0VsYFsgw,"It is a cat that is hungry. Fortunately cats are pretty dumb. In memory of Daisy, 1990-2013. Song: Walking the dog - Silent partner. To use this video in a ...",UCmK5LjsKxTmIV3qhKQdxGbA,Andrew Elliot,2010-05-06T20:36:03.000Z,2014-01-12T22:05:30.000Z,964386,2468,341,200,0,PT2M10S,0,0,1,136,1,964126,0
Meet one of YouTube's top fast food reviewers,OiTuA8FMaME,"One of YouTube's top fast food reviewers is a college student who lives with his parents in suburban New York. Known as ""ReportOfTheWeek,"" he has a 1940's ...",UCe-4xQosMQGkIA8mT4sR98Q,CNNMoney,2006-11-16T04:13:50.000Z,2016-09-16T00:13:33.000Z,925493,23166,910,3151,0,PT3M8S,0,0,11147,263666,156,184852211,0
People Eating Dog Food Without Knowing -- Freshpet,QtHa8Cf4BOI,"People react to being fed dog food without knowing beforehand. Will they like it? http://freshpet.com For kids under 18, all parents were ""in on the joke"" and gave ...",UC5rs0KQbynTiXjyhivBUkAQ,Freshpet,2009-03-13T19:17:06.000Z,2015-07-27T13:07:27.000Z,909308,2149,128,609,0,PT3M42S,0,0,140,18759,2,23760187,0
Whole Foods Apologies,BP4tcknH5n4,"Whole Foods has gotten a lot of criticism lately, so Stephen is helping them out with some advance apologies. Subscribe To ""The Late Show"" Channel HERE: ...",UCMtFAi84ehTSYSE9XoHefig,The Late Show with Stephen Colbert,2015-05-27T23:19:52.000Z,2015-10-06T07:35:00.000Z,907304,7121,150,271,0,PT4M18S,0,0,2826,2980901,0,1874688359,0
Why we learn to love spicy food,JsgpZdGVNys,"Next time you're suffering from a spicy bite, don't reach for water. Subscribe to our channel! http://goo.gl/0bsAjO Vox.com is a news website that helps you cut ...",UCLXo7UDZvByw2ixzpQCufnA,Vox,2014-03-04T20:30:22.000Z,2015-04-29T13:31:44.000Z,893845,10963,181,756,0,PT2M53S,0,0,641,2703355,0,568169768,0
Food waste is the world's dumbest problem,6RlxySFrkIM,"Eat your peas! It's the easiest way to fight climate change. This is the fourth episode of Climate Lab, a six-part series produced by the University of California in ...",UCLXo7UDZvByw2ixzpQCufnA,Vox,2014-03-04T20:30:22.000Z,2017-05-10T13:00:00.000Z,872832,33615,814,2485,0,PT9M23S,0,0,641,2703355,0,568169768,0
6 Must Try Japanese Foods | Iwate,j5gy6QLq8wg,We discover six must try Japanese dishes in Iwate prefecture. > Huge thanks to Tohoku 365: https://tohoku365.com/ > And huge thanks to Quinlan! What an ...,UCHL9bfHTxCMi-7vfxQ-AYtg,Abroad in Japan,2012-04-07T16:34:40.000Z,2017-01-19T15:43:12.000Z,845196,14748,465,1340,0,PT12M32S,0,0,111,497563,5,49518511,0
Simple Food Life Hacks,NZCsD1tvR1I,Life is difficult and complicated - we've got some tips for you that will make your life just that little bit easier! Make sure you watch to the end for a little treat!,UCfyehHM_eo4g5JUyWmms2LA,SORTEDfood,2010-03-14T15:59:31.000Z,2013-03-31T08:58:46.000Z,773024,16152,128,1225,0,PT5M25S,0,0,1093,1756052,2342,273955825,United Kingdom
Tasty Tries Indonesian Food,9jzYaSmgMJg,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/14764 MUSIC Magical Haze Licensed via Warner ...,UCJFp8uSYCjXOMnkUyb3CQ3Q,Tasty,2016-01-22T23:05:31.000Z,2017-05-05T17:30:22.000Z,756267,22407,443,3951,0,PT5M,0,0,1149,3616541,0,602231763,United States
Michelle Phan's Food Adventures in Vietnam,1zt-WaDveX8,"While in Vietnam, Michelle tried food all across the country. [?] Subscribe to ICON: http://goo.gl/DptTm [?] ICON network on the Web: ...",UCxLz-V4V3TY-WCnapvg9odw,ICON Network,2011-10-19T19:48:21.000Z,2016-07-07T18:43:54.000Z,747150,12411,364,1161,0,PT8M33S,0,0,497,461616,22874,45482842,0
Marketing food to children | Anna Lappe | TEDxManhattan,0bop3D7-dDM,"Author, activist, and Project Director of the Food MythBusters, Anna Lappe takes on the billion-dollar business of marketing junk food, soda, and fast food to ...",UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,2009-06-23T16:00:48.000Z,2013-03-11T14:06:06.000Z,741730,1698,75,257,0,PT14M38S,0,0,97536,8427508,322,1638456477,0
*New* Fast Food Nation Trailer,zc_z623Wsro,"Out in theaters November 17th. A dramatic feature based on material from the incendiary book Fast Food Nation, a no-holds-barred exploration of the fast food ...",UCor9rW6PgxSQ9vUPWQdnaYQ,FoxSearchlight,2006-05-15T18:12:33.000Z,2006-09-22T18:22:00.000Z,730809,895,83,398,0,PT1M34S,0,0,1201,167917,132,387940464,0
How the food you eat affects your gut - Shilpa Ravella,1sISguPDlhY,View full lesson: http://ed.ted.com/lessons/how-the-food-you-eat-affects-your-gut-shilpa-ravella The bacteria in our guts can break down food the body can't ...,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,2011-03-01T20:33:10.000Z,2017-03-23T15:07:29.000Z,716024,16420,218,866,0,PT5M10S,0,0,1353,4914846,227,688652382,0
Peter Dinklage: Face Your Food,QKWKUU0XQ8U,"""Game of Thrones"" actor and longtime vegetarian Peter Dinklage narrates ""Face Your Food,"" revealing the ugly truth about that meal on your table and how it got ...",UCmQRypK6kAcujJAlYZpFW8Q,PETA (People for the Ethical Treatment of Animals),2008-02-07T14:47:36.000Z,2014-04-16T20:10:39.000Z,701297,6682,371,933,0,PT3M58S,0,0,1561,302319,669,159894197,United States
The Food Revolution - AHS 2011,FSeSTq-N4U4,"Do you want to improve your weight and health by eating real food? With no calorie counting, no diet products, no hunger? This talk from Ancestral Health ...",UCyxv-Kecjm1eH83nmDmVlvA,Diet Doctor,2006-10-29T09:31:49.000Z,2011-09-06T07:06:47.000Z,670029,3762,264,970,0,PT54M33S,0,0,104,40956,26,6026984,0
"INSANE Street Food Tour in Saigon, Vietnam | HIDDEN Vietnamese Street Food + Street Breakfast & EGGS",39Pjp-9waAo,"Street Food in Vietnam is insane! Vietnamese Street Food is some of the BEST and CHEAPEST in Asia! Street Food around the world is different, and you can ...",UCiAq_SU0ED1C6vWFMnw8Ekg,The Food Ranger,2013-03-13T06:36:41.000Z,2017-08-03T16:00:00.000Z,728667,11822,865,2382,0,PT22M45S,0,0,144,858961,0,107733575,China
Irish People Try Surstromming (World's Smelliest Food),nJZYieU6Cgw,"""It smells grey. Is that possible!?"" Make sure to subscribe to Facts. http://goo.gl/yEIawC - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Facts. on social networks ...",UCmEnDJfwzlfVZyDdIznoiww,Facts.,2014-07-05T01:12:57.000Z,2017-03-24T21:30:02.000Z,652306,12881,181,2435,0,PT3M40S,0,0,559,1099284,0,401839760,Ireland
FOOD HACKS,B8bWfh0toEY,More of the BEST FOOD HACKS & Life Hacks for the kitchen! Thanks to The Co-operative Food for making this video possible!,UC9qhrKAVIav5q8tUrFXWOlw,Doug Armstrong,2007-06-22T17:58:20.000Z,2015-03-14T16:31:45.000Z,633325,12554,208,331,0,PT3M56S,0,0,230,269265,2053,25963141,United Kingdom
Bridesmaids Food Poisoning Scene,Lw30B5R1Cig,,UCIKHa_0uwS77hVgsoU1NDxQ,Catherine Potter,2012-03-16T13:02:47.000Z,2014-12-18T03:53:42.000Z,623400,1297,184,166,0,PT3M15S,0,0,3,131,0,622991,0
Food Matters (PART 1) - First 8 Minutes,RwZY1jaw2EM,"Dear Friend, What you're about to learn could likely save your life, or that of someone you love. This was certainly the case with my Father. About 6 years ago my ...",UCrrixaOr-bEIxIP_J1UUnsg,Food Matters,2008-02-14T08:27:43.000Z,2010-12-03T12:10:08.000Z,573431,2020,49,191,0,PT8M25S,0,0,116,27950,163,7182881,0
What's REALLY In Your Pet's FOOD??,g9DTzDfYMxo,"Although you may think all pet food manufacturers have your pet's best interests in mind, this is not always the case. Current pet food regulations allow ...",UC7aV09WFdzycASgLOEfrEHw,slibby62,2008-07-21T18:26:27.000Z,2008-07-21T18:55:32.000Z,573221,679,480,1240,0,PT5M32S,0,0,1,224,1,572931,0
"Fast food chicken: Testing Subway, McDonald's, A&W, Wendy's & Tim Hortons (CBC Marketplace)",xd3Trr8Xrdc,"We test grilled chicken sandwiches from Subway, McDonald's, A&W, Wendy's and Tim Hortons to find out how much chicken is in that chicken. Watch more: ...",UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,2014-07-25T13:46:46.000Z,2017-02-24T23:30:01.000Z,568239,5178,671,1505,0,PT22M27S,0,0,8410,378168,0,175783894,Canada
The Science of Addictive Food,4cpdb78pWl4,"There's a science to making addictive food, a practice that convinces us to eat food that's bad for us because it tastes so good. >>>>>> Subscribe to The National to ...",UCKjU3KzdbJE1EFcHVqXC3_g,The National,2007-10-17T21:34:25.000Z,2013-03-07T03:17:49.000Z,558873,3780,161,0,0,PT11M13S,0,0,7168,123485,13,96734728,Canada
Goodie Mob - Soul Food,nKO43xG66OI,Music video by Goodie Mob performing Soul Food. (C) 1995 LaFace Records LLC.,UCr2XqnA9Tiok4XPzATz-wCg,GoodieMoBVEVO,2013-05-29T00:27:20.000Z,2014-02-26T05:04:49.000Z,548718,4790,141,245,0,PT4M34S,0,0,7,9331,0,5155800,0
Food Mold 101,JyqOE2Z-MdU,"It's a moldy world out there, especially in the kitchen. You have questions about food mold, right? Well Hank has your answers. Like SciShow? Want to help ...",UCZYTClx2T1of7BRZ86-8fow,SciShow,2011-10-20T16:11:13.000Z,2013-06-14T14:00:43.000Z,538352,11140,104,1550,0,PT3M50S,0,0,1337,4359531,3205,697913532,0
Potato or Tomato? - Jamie Oliver's Food Revolution | Promo Clip | On Air With Ryan Seacrest,bGYs4KS_djg,"""SUBSCRIBE: http://full.sc/UBDdWt Watch as kids in an elementary school class in Huntington, West Virginia have trouble identifying fresh fruits and vegetables.",UCl4h_3qTOIUnUX8KCICRM3A,On Air With Ryan Seacrest,2006-03-17T22:11:20.000Z,2010-02-25T06:06:29.000Z,535849,1134,33,722,0,PT1M45S,0,0,1106,661975,4167,398209655,0
Food opens the door to our hearts | Shan Foods,2AyfJj1qlJY,"We bring the Best Ads in one place so we can scrutinise them, review them, evaluate them and do justice to them by giving them the honest reviews they ...",UCCOozoyc9GsUPurw2P_F1Dg,Best Ads Channel,2014-12-23T06:17:10.000Z,2017-04-24T05:51:38.000Z,488775,1775,318,266,0,PT3M23S,0,0,573,34620,0,18273158,0
What Causes Food Cravings?,jf5r3shuw88,"Why do I really, really want ice cream right now? Today we explore the science of food cravings! Why We Love Junk Food: https://youtu.be/ZMsW2oXors8 ...",UCZYTClx2T1of7BRZ86-8fow,SciShow,2011-10-20T16:11:13.000Z,2016-04-28T17:00:04.000Z,482168,12400,454,1133,0,PT3M9S,0,0,1337,4359531,3205,697913532,0
Tips for Stunning Food Photography with TopWithCinnamon,ChZc1m31K8Q,If you haven't seen Izy's work before... why not? She runs a stunning food blog packed with mouth-gasm inducing recipes... and she's turned that into a beautiful ...,UCfyehHM_eo4g5JUyWmms2LA,SORTEDfood,2010-03-14T15:59:31.000Z,2015-04-17T15:06:24.000Z,411154,11101,122,213,0,PT5M14S,0,0,1093,1756052,2342,273955825,United Kingdom
Grow Food | Appetite For Change,PqgU3co4vcI,"Appetite For Change is a North Minneapolis nonprofit organization that uses food as a tool to build health, wealth and social change. ""Grow Food"" is the ...",UCxg0e94tZZVqHYxkwg-QmjQ,"Appetite For Change, Inc.",2016-11-17T12:31:01.000Z,2016-11-17T14:17:42.000Z,401025,8608,110,1118,0,PT4M58S,0,0,2,2677,0,401765,0
Anthony Bourdain Rates Food Trends,6qjOdmukDm0,"Anthony Bourdain weighs in on today's most popular food trends, including avocado toast, rose and truffle oil. Subscribe NOW to The Tonight Show Starring ...",UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,2017-04-20T20:30:01.000Z,392551,3423,147,350,0,PT4M47S,0,0,3630,14103004,428,7520426365,0
The Future of Food  - Introduction,jNezTsrCY0Q,"There is a revolution going on in the farm fields and on the dinner tables of America, a revolution that is transforming the very nature of the food we eat.",UCocDATczpbvyfAw1KrNRPAA,futureoffood,2007-11-08T18:33:16.000Z,2007-11-12T16:26:19.000Z,392129,1014,26,183,0,PT9M50S,0,0,1,458,15,392111,0
Fast Food Nation | Film Trailer | Participant Media,Q5hA3PN0uic,Buy on DVD: http://amzn.to/SlZqLN Learn more about the fast food industry: http://bit.ly/XfW7ol Don Henderson (Greg Kinnear)-a marketing executive at Mickey's ...,UCFYRWsIH2BivGa_-2LVTsBA,TakePart,2007-05-06T21:08:06.000Z,2008-08-19T19:44:22.000Z,379050,455,20,222,0,PT1M34S,0,0,1112,56722,277,22780951,0
Food Chains,TE6wqG4nb3M,Try the tutorial and quiz at http://www.sciencemusicvideos.com/food-chains-and-food-webs/ Free video download at ...,UCGJqRYuHwar5W6fzQO4VxxQ,sciencemusicvideos,2008-04-25T02:23:46.000Z,2008-05-07T04:16:27.000Z,356027,705,73,126,0,PT2M46S,0,0,56,55736,59,8846271,United States
10 Food Tricks & Tips | Jamie Oliver | Kitchen Hacks,YEDP-2ZJDoA,A Top 10 count down from the archives of all of Jamie's classic food tricks and tips to make you a ninja in the Kitchen! Links from the video: 5 Things.,UCpSgg_ECBj25s9moCDfSTsA,Jamie Oliver,2006-05-21T14:19:07.000Z,2017-03-18T12:30:01.000Z,353863,6555,387,291,0,PT5M8S,0,0,1412,3185068,441,347509714,United Kingdom
Food Chain Song,iWfEn8J5xKM,Here is a song I created to help my 6th grade students study. I hope you enjoy. It's how we do a food chain That's how we see a food chain It's how we do a food ...,UCJjstNDkwktHyvUdtcBfb2g,ParrMr,2011-03-18T21:51:46.000Z,2013-03-21T02:08:15.000Z,323722,1401,89,282,0,PT3M34S,0,0,217,94087,616,30985129,0
3D Printing: now printing food too,x6WzyUgbT5A,"3D printing is an innovative manufacturing process whereby an object is built up, layer by layer, from a 3D computer design, using for example, printing ...",UCowrFy3JghpFkwYCuV6Gsrw,TNO,2010-03-31T12:09:54.000Z,2012-11-12T13:25:45.000Z,300864,590,57,9,0,PT3M27S,0,0,103,1234,21,522383,0
Grocery shopping during Venezuela's food shortages,5SeVv277d0I,This week Venezuelans are lining up to validate their signatures on a recall referendum for President Maduro. Among the reasons for Maduro's unpopularity is ...,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,2013-11-20T15:11:51.000Z,2016-06-21T18:22:58.000Z,298434,2986,104,1645,0,PT3M44S,0,0,2299,2306319,0,527896825,United States
Food Choices 2016 Documentary,6hJNayG6dxk,"This documentary follows filmmaker Michal Siewierski as he explores the impact that food choice has on people's health, the health of our planet and on the ...",UC6uup-jgtQbohPXSP_suN6A,Universel multimedia,2014-10-29T00:15:43.000Z,2016-09-29T09:04:01.000Z,267812,2919,299,363,0,PT1H31M10S,0,0,38,13688,0,9730477,0
Fast Food Business - Shocking Truth Behind It,tyVFGpg17hw,Top 10 facts and statistics about fast food that you need to know. Do you know how much money McDonalds makes? What is your favorite fast food fact?,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,2011-02-26T21:19:36.000Z,2012-07-06T07:08:44.000Z,266718,1464,46,184,0,PT2M15S,0,0,84,658410,44,57211174,United States
"Food Club - Aziz Ansari, Eric Wareheim and Jason Woliner",Jk9bmMWS2Kk,"Aziz Ansari, Eric Wareheim and Jason Woliner present ""Food Club"". Subscribe to Eric: http://bit.ly/ERICsubscribe written and created by AZIZ ANSARI ERIC ...",UCa35yNiTFwMoGnbIIOs8Ryw,Eric Wareheim,2007-06-30T19:08:09.000Z,2014-04-15T17:00:02.000Z,263364,2651,102,331,0,PT14M29S,0,0,33,119805,1606,62156047,0
Food Chains Compilation: Crash Course Kids,CZhE2p46vJk,"Maybe you'd like to just hear about one topic for a while. We understand. So today, let's just watch some videos about how we get energy. And how one animal ...",UCONtPx56PSebXJOxbFv-2jQ,Crash Course Kids,2014-09-08T16:46:23.000Z,2016-05-26T19:41:25.000Z,249172,1144,92,242,0,PT15M57S,0,0,104,164216,0,11948736,United States
#BioBus - The UK's first food and poo-powered bus,x2R_MaWFABo,We've launched the first UK bus powered on gas generated from recycling food waste and treating sewage - the Bio-Bus! Television personality Stefan Gates ...,UCsjv5NX-oFslZEXq3SkwBpg,GENeco,2012-11-15T11:57:43.000Z,2014-11-19T17:02:38.000Z,245895,475,22,21,0,PT4M1S,0,0,6,282,0,277582,0
Stop Food Waste,9K72SHEPOCE,http://ec.europa.eu/food/food/sustainability/index_en.htm About 90 million tons of food is wasted annually in Europe - agricultural food waste and fish discards ...,UCMPaviJxybo1RTdzvYcU91A,European Commission,2006-03-03T23:50:15.000Z,2012-12-03T11:35:06.000Z,239208,381,20,0,0,PT1M3S,0,0,1106,41147,50871,26509701,0
Food wastage footprint,IoCVrkcaH6Q,www.fao.org/nr/sustainability/food-loss-and-waste (c) FAO: http://www.fao.org.,UCtu8MkufmVgxS8_Ocl7mMig,Food and Agriculture Organization of the United Nations,2007-11-07T10:00:31.000Z,2013-09-11T08:30:10.000Z,228880,1139,25,0,0,PT3M16S,0,0,4275,19381,0,3907030,0
What Is Organic Food?,GhIZWhJtY8w,"A lot of people think that organic food must be more healthy for you, but don't really understand what organic good really is or what it means for food to be ...",UCoPlipOfn_kc1y1q7sXN5yQ,Epipheo,2009-01-11T04:04:11.000Z,2012-11-06T16:00:57.000Z,209233,2091,88,383,0,PT2M27S,0,0,49,108120,196,8004639,0
Food Ink - The World's First 3D-Printing Restaurant,UWOVvSfSjCM,The most futuristic gourmet experience in the known universe. Edible art prepared by the finest chefs with fresh natural ingredients and 3D-printed live using the ...,UCJ-YdnUIJXqU_n90pm5iPrw,FOOD INK.,2016-05-07T16:37:48.000Z,2016-05-07T19:47:53.000Z,187969,256,77,31,0,PT2M41S,0,0,5,382,0,209620,0
Milk Teeth - Brain Food (Official Music Video),Jefb3_A2bZs,"Official music video for ""Brain Food"" off the upcoming album 'Vile Child' out now! --- > Get 'Vile Child' on iTunes: http://smarturl.it/VileChild > Get this album on ...",UCToUNe4i9j_SlKGFl8MrQHg,Hopeless Records,2006-08-16T21:11:16.000Z,2016-01-15T14:06:53.000Z,167754,2892,113,198,0,PT2M26S,0,0,1424,868860,2350,541143369,0
Understanding Food Allergy,AKVjKC3u9hk,The National Institute of Allergy and Infectious Diseases explains food allergy and offers tips on how to manage the condition.,UC3czpX3je5inTW1GXNXOkAQ,NIAID,2006-11-22T03:19:36.000Z,2013-08-06T14:30:58.000Z,159414,429,15,36,0,PT2M29S,0,0,96,1907,0,615089,0
Just Eat It - A food waste story (Trailer),zkASAZGIuu0,"In The Clean Bin Project, Jen Rustemeyer and Grant Baldwin attempted to produce zero waste in an examination of our throw-away society. As a followup, they ...",UCLxiiKSyXfrI66gbU-BdEDA,Peg Leg Films,2014-03-18T22:16:03.000Z,2014-03-18T22:53:00.000Z,141888,663,10,53,0,PT1M53S,0,0,1,251,0,141838,0
Pamela Ronald: The case for engineering our food,wZ2TF8-PGQ4,"Pamela Ronald studies the genes that make plants more resistant to disease and stress. In an eye-opening talk, she describes her decade-long quest to help ...",UCAuUUnT6oDeKwE6v1NGQxug,TED,2006-12-06T23:27:08.000Z,2015-05-04T16:54:29.000Z,137341,2841,471,965,0,PT17M50S,0,0,2443,7621076,4912,848553938,0
Fast Food Babes,ZOgON7hHvkc,"SHORT MOVIE. African cinema, Nigeria Nollywood Movies, African movies SYNOPSIS: A happy outing for husband and wife is cut short by the presence of a ...",UCRpVhC2Mv9B-CIhYXGb0IdA,Nollywood RealnollyTV,2012-02-14T13:24:25.000Z,2014-03-10T16:32:00.000Z,136278,107,28,11,0,PT1M45S,0,0,4381,747149,80,243919082,Nigeria
Carolyn Steel: How food shapes our cities,CLWRclarri0,"http://www.ted.com Every day, in a city the size of London, 30 million meals are served. But where does all the food come from? Architect Carolyn Steel ...",UCAuUUnT6oDeKwE6v1NGQxug,TED,2006-12-06T23:27:08.000Z,2009-10-05T19:25:25.000Z,122779,522,68,212,0,PT15M38S,0,0,2443,7621076,4912,848553938,0
"Breaking Point: Venezuela's Horrific Food, Medicine Shortage: Part 1",x5nNnI4BLbE,"The country's severe economic crisis has created widespread corruption and goods shortages, leaving many families without basic essentials.",UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,2006-08-07T23:12:21.000Z,2017-02-15T08:44:18.000Z,109833,1148,78,904,0,PT11M27S,0,0,39019,2724904,25,2874985085,United States
"Edible, Biodegradable Food Packaging - Headline Science",wt32GgQGTcI,Most foods come wrapped in plastic packaging. This type of packaging creates a lot of waste and aren't that great at preventing spoilage. Researchers are now ...,UCBNvvmhKeuZZhWCA7Yddkig,American Chemical Society,2009-02-06T19:25:31.000Z,2016-08-21T13:42:43.000Z,105697,374,6,28,0,PT2M3S,0,0,749,14397,0,4348209,0
Genetically Modify Food,S7iLPJMEkiU,"Genetically modified (GM) foods have been around for decades. Created by modifying the DNA of one organism through the introduction of genes from another, ...",UCenxjWEkb0Sv67vejOgZ3Tg,IntelligenceSquared Debates,2007-05-04T13:35:46.000Z,2014-12-04T07:37:58.000Z,104973,746,71,1697,0,PT1H43M1S,0,0,684,85856,63,8094298,United States
Indian Food Wisdom & Art of Eating Right by Rujuta Diwekar (Hindi) - HD,a9tHCGe8FYw,"Indian Food Wisdom & The Art Of Eating Right by Rujuta Diwekar brings forth our ancient wisdom on what to eat, how much to eat, when to eat, how to stay ...",UCbjxt-hEuVwxgpgBpKhrIXg,Rujutadiwekarofficial,2012-09-22T11:42:27.000Z,2015-05-22T11:36:26.000Z,96838,981,43,68,0,PT1H50M14S,0,0,31,91667,7,6005258,India
